temperature_c,residence_time_min,y_observed,y_true,best_true,best_observed,acquisition,evaluation
219.85432447865605,5.0112807005643845,46.64299548531889,47.676725493265174,97.58243751997884,96.57816349586263,ucb,31
120.89203026145697,27.573826797306538,49.534257205825085,52.22389863564983,97.58243751997884,96.57816349586263,ucb,32
185.12994775548577,31.363641284406185,84.49990377322439,84.5982731658262,97.58243751997884,96.57816349586263,ucb,33
177.53511236980557,30.84685668349266,95.86429282756762,94.11531632653832,97.58243751997884,96.57816349586263,ucb,34
177.7609060332179,31.0415955260396,92.8645407575432,93.48686192286708,97.58243751997884,96.57816349586263,ucb,35
177.78015768155456,31.3178251683712,94.42889481428816,92.56736406920136,97.58243751997884,96.57816349586263,ucb,36
176.43367683514953,31.38900738209486,94.12719123284081,92.25886083160653,97.58243751997884,96.57816349586263,ucb,37
181.98842534795403,31.88910972326994,86.66963679463129,87.70491509516494,97.58243751997884,96.57816349586263,ucb,38
172.70726149901748,29.92131222039461,90.57447030563439,93.53261528396722,97.58243751997884,96.57816349586263,ucb,39
172.2904584184289,27.287856973707676,91.90626486581138,93.3884841739808,97.58243751997884,96.57816349586263,ucb,40
173.79260620102286,30.66414464265108,94.42661535139626,93.0016966843311,97.58243751997884,96.57816349586263,ucb,41
172.79891770333052,27.130850590765476,92.77182028874658,93.75194689709167,97.58243751997884,96.57816349586263,ucb,42
174.33482099324465,30.695880353450775,91.57296349434776,93.38577648264841,97.58243751997884,96.57816349586263,ucb,43
172.65952022746205,26.390814743936062,90.31918198655575,91.92441559542048,97.58243751997884,96.57816349586263,ucb,44
173.55547815561295,30.69383755326271,92.69103298655172,92.69081681348736,97.58243751997884,96.57816349586263,ucb,45
173.28055545687675,26.735051833093166,93.42775952701591,93.45908970749095,97.58243751997884,96.57816349586263,ucb,46
173.81648382171988,31.03086695075035,92.99512167209835,91.94866777420668,97.58243751997884,96.57816349586263,ucb,47
172.40739285945892,26.641963683068752,93.4479623939443,92.26110242938404,97.58243751997884,96.57816349586263,ucb,48
